lat,long
40.448905,-74.394994
40.447505,-74.395194
40.449805,-74.394494
40.449505,-74.394594
40.449705,-74.393194
40.449005,-74.393094
40.547227,-74.398485
40.54613,-74.397536
40.546105,-74.391297
40.546216,-74.39121
40.547492,-74.390134
40.546626,-74.389686
40.543704,-74.388494
40.544304,-74.388294
40.543204,-74.392994
40.542606,-74.39184
40.541804,-74.390294
40.541504,-74.389794
40.543404,-74.389794
40.543004,-74.389894
40.542304,-74.386894
40.542904,-74.390994
40.542904,-74.385894
40.540904,-74.388994
40.535404,-74.380394
40.542104,-74.386194
40.541004,-74.387494
40.540104,-74.384994
40.542004,-74.385794
40.542004,-74.385494
40.541204,-74.385894
40.541904,-74.384194
40.543404,-74.385094
40.540904,-74.384194
40.539604,-74.380794
40.543604,-74.383294
40.543204,-74.383294
40.543404,-74.382394
40.543104,-74.384094
40.542104,-74.383394
40.542404,-74.382194
40.540504,-74.383294
40.541704,-74.381794
40.543404,-74.380894
40.542804,-74.381494
40.542504,-74.380994
40.542404,-74.379994
40.543104,-74.379494
40.540904,-74.381494
40.541104,-74.380494
40.540304,-74.379594
40.540324,-74.384058
40.538004,-74.380694
40.539304,-74.379194
40.537204,-74.380494
40.537504,-74.378794
40.534304,-74.388894
40.524804,-74.388494
40.527127,-74.390086
40.525204,-74.387894
40.524804,-74.387494
40.536304,-74.379894
40.535004,-74.379694
40.526956,-74.385535
40.530404,-74.380894
40.530804,-74.380394
40.530304,-74.379994
40.530104,-74.381294
40.548304,-74.378194
40.547204,-74.379094
40.548304,-74.376594
40.548704,-74.376694
40.548404,-74.375794
40.548404,-74.374694
40.547504,-74.374594
40.543704,-74.379694
40.543104,-74.378594
40.542404,-74.379294
40.542404,-74.379482
40.541504,-74.379094
40.541453,-74.379272
40.543204,-74.377694
40.541604,-74.377694
40.541604,-74.378394
40.540804,-74.378894
40.539204,-74.378494
40.538104,-74.378194
40.539104,-74.377594
40.537704,-74.377194
40.538904,-74.376594
40.537704,-74.376694
40.537104,-74.377994
40.541704,-74.376794
40.542904,-74.376794
40.541604,-74.375894
40.542504,-74.375894
40.541704,-74.376394
40.540404,-74.375494
40.541604,-74.375494
40.541704,-74.374994
40.542504,-74.374994
40.541604,-74.374594
40.539604,-74.376494
40.538804,-74.375694
40.537304,-74.376094
40.538604,-74.374594
40.537404,-74.375494
40.538004,-74.376294
40.539804,-74.375594
40.537104,-74.378694
40.534104,-74.378294
40.531004,-74.380094
40.532104,-74.378494
40.513104,-74.362293
40.511335,-74.361475
40.533304,-74.376994
40.532904,-74.377694
40.512724,-74.43248
40.510191,-74.432814
40.536204,-74.375194
40.536768,-74.375335
40.535804,-74.375094
40.534704,-74.374994
40.533904,-74.376094
40.532304,-74.375294
40.532004,-74.374894
40.530304,-74.371393
40.527904,-74.376894
40.529096,-74.378433
40.524804,-74.380094
40.525804,-74.379294
40.525304,-74.378694
40.526504,-74.375894
40.525304,-74.376794
40.531144,-74.358848
40.531504,-74.358893
40.53107,-74.356531
40.527304,-74.376394
40.525504,-74.375894
40.524904,-74.375794
40.523804,-74.375694
40.527604,-74.375094
40.525004,-74.374494
40.521804,-74.392694
40.522704,-74.393094
40.522304,-74.392194
40.522504,-74.391694
40.521804,-74.390694
40.521104,-74.390494
40.521304,-74.389594
40.520504,-74.391694
40.519304,-74.391094
40.519104,-74.392194
40.517804,-74.390794
40.518204,-74.391094
40.524104,-74.387094
40.523504,-74.383894
40.522704,-74.387894
40.523804,-74.386494
40.521504,-74.388894
40.521604,-74.385094
40.518504,-74.388794
40.521004,-74.388494
40.518404,-74.387694
40.517204,-74.390194
40.521304,-74.387594
40.519004,-74.386294
40.521204,-74.385794
40.517104,-74.391194
40.516904,-74.391894
40.513179,-74.391917
40.517204,-74.390794
40.517162,-74.390961
40.511904,-74.392394
40.512304,-74.393094
40.512804,-74.391894
40.515904,-74.388294
40.517033,-74.390647
40.518404,-74.387294
40.517804,-74.387294
40.517104,-74.386794
40.51601,-74.388162
40.514304,-74.384394
40.513004,-74.389094
40.512604,-74.387794
40.511304,-74.389294
40.512204,-74.386594
40.511204,-74.387994
40.521804,-74.383594
40.522904,-74.384194
40.523304,-74.382994
40.522304,-74.382594
40.521204,-74.384094
40.518504,-74.386094
40.519304,-74.384194
40.520704,-74.384994
40.518504,-74.383694
40.517604,-74.385594
40.517804,-74.383194
40.523004,-74.382094
40.521404,-74.380994
40.522104,-74.381194
40.518904,-74.382694
40.519904,-74.380394
40.517204,-74.385094
40.515304,-74.383394
40.513704,-74.385594
40.511404,-74.386794
40.511804,-74.385794
40.513904,-74.384094
40.514106,-74.383515
40.517504,-74.383894
40.516704,-74.382794
40.517304,-74.381494
40.515904,-74.382594
40.515504,-74.382394
40.514704,-74.381894
40.516304,-74.381894
40.518704,-74.379194
40.515004,-74.380994
40.515604,-74.381794
40.514107,-74.383514
40.515104,-74.380694
40.513604,-74.380594
40.512804,-74.381394
40.513404,-74.380194
40.511204,-74.392094
40.509504,-74.391894
40.509504,-74.392694
40.508604,-74.391794
40.509504,-74.390994
40.511904,-74.390894
40.509604,-74.389994
40.508604,-74.389994
40.508004,-74.391694
40.507504,-74.391994
40.507604,-74.391594
40.507204,-74.391594
40.50486,-74.392794
40.506204,-74.391594
40.505504,-74.392294
40.507804,-74.391294
40.506804,-74.389694
40.505304,-74.391694
40.506204,-74.389394
40.511104,-74.389894
40.511004,-74.385894
40.511093,-74.386824
40.505204,-74.389394
40.506904,-74.386494
40.508104,-74.386794
40.506804,-74.388294
40.506204,-74.388194
40.506104,-74.387094
40.505604,-74.387094
40.503904,-74.392894
40.504604,-74.392794
40.503404,-74.390594
40.503204,-74.392794
40.502804,-74.392794
40.502704,-74.393694
40.501004,-74.392394
40.503904,-74.390294
40.501704,-74.389894
40.503404,-74.390094
40.500762,-74.393606
40.499904,-74.391594
40.499504,-74.392394
40.498804,-74.391994
40.499304,-74.391194
40.501504,-74.390494
40.500404,-74.390094
40.498004,-74.390494
40.500304,-74.390494
40.499908,-74.389919
40.503604,-74.388194
40.505104,-74.387094
40.501904,-74.389194
40.502204,-74.387794
40.500904,-74.386994
40.500204,-74.386694
40.510704,-74.385794
40.510304,-74.385794
40.510504,-74.385494
40.510004,-74.386694
40.510204,-74.386194
40.509704,-74.385794
40.508204,-74.385594
40.508996,-74.3857
40.507004,-74.385794
40.506104,-74.385894
40.505104,-74.385894
40.508504,-74.384194
40.507804,-74.384094
40.505004,-74.384494
40.506504,-74.383194
40.511804,-74.382194
40.509104,-74.382094
40.509504,-74.382194
40.508704,-74.383394
40.509504,-74.380794
40.508504,-74.380194
40.507504,-74.382394
40.507304,-74.381594
40.505229,-74.384299
40.504804,-74.385794
40.503804,-74.385794
40.503004,-74.384994
40.502467,-74.386791
40.502704,-74.385894
40.501404,-74.385294
40.503504,-74.383094
40.504704,-74.383694
40.503204,-74.384094
40.503804,-74.384394
40.501604,-74.384494
40.503156,-74.384309
40.501104,-74.386194
40.500071,-74.384753
40.499904,-74.387594
40.500723,-74.384001
40.502204,-74.382294
40.501972,-74.383143
40.502404,-74.381594
40.523104,-74.379394
40.523404,-74.378494
40.522504,-74.379494
40.521804,-74.379294
40.521904,-74.378294
40.520821,-74.377628
40.521904,-74.375894
40.518904,-74.380294
40.519304,-74.378594
40.518704,-74.378794
40.518404,-74.377294
40.523704,-74.374494
40.523104,-74.375494
40.520711,-74.376371
40.522416,-74.375723
40.517204,-74.377594
40.516104,-74.379894
40.515404,-74.378294
40.515948,-74.378082
40.515204,-74.379694
40.514904,-74.375794
40.512218,-74.38116
40.514804,-74.374893
40.514004,-74.376694
40.514604,-74.375494
40.514504,-74.374493
40.515204,-74.373993
40.509212,-74.377093
40.510204,-74.374793
40.509904,-74.374993
40.516083,-74.379256
40.504604,-74.378894
40.504804,-74.378194
40.504404,-74.378294
40.504299,-74.375053
40.495804,-74.387694
40.507199,-74.373001
40.507532,-74.372289
40.50436,-74.374921
40.502968,-74.374777
40.501752,-74.377161
40.502568,-74.373449
40.505079,-74.377588
40.505768,-74.372953
40.507904,-74.371493
40.497904,-74.392494
40.497432,-74.391146
40.497768,-74.390666
40.502105,-74.343892
40.501304,-74.343761
40.493004,-74.35931
40.500351,-74.345546
40.491504,-74.392494
40.494404,-74.386294
40.492047,-74.384968
40.49516,-74.38337
40.495464,-74.381594
40.491205,-74.384494
40.489005,-74.383294
40.504011,-74.344058
40.503313,-74.343997
40.503289,-74.345343
40.50558,-74.344194
40.498856,-74.377866
40.497494,-74.379988
40.495784,-74.377369
40.494105,-74.377193
40.469413,-74.365219
40.469392,-74.365462
40.470492,-74.357033
40.467605,-74.365493
40.468751,-74.365379
40.457905,-74.392794
40.457082,-74.392707
40.458005,-74.390694
40.455205,-74.391094
40.453805,-74.390894
40.455305,-74.390294
40.453905,-74.390094
40.456205,-74.389694
40.458005,-74.389794
40.456305,-74.388694
40.457905,-74.388794
40.456305,-74.387894
40.457705,-74.388094
40.456405,-74.386994
40.457705,-74.387094
40.456155,-74.390418
40.454805,-74.388494
40.454505,-74.387894
40.455405,-74.387694
40.456405,-74.386094
40.454905,-74.387094
40.454005,-74.387394
40.452705,-74.390894
40.450905,-74.392894
40.452205,-74.389794
40.452505,-74.390394
40.448905,-74.392694
40.448305,-74.392994
40.448705,-74.392194
40.447705,-74.392994
40.449005,-74.392094
40.449305,-74.391194
40.448105,-74.391294
40.448905,-74.390594
40.447405,-74.392094
40.447706,-74.390694
40.448405,-74.389894
40.454105,-74.388894
40.453305,-74.388594
40.452305,-74.389694
40.451005,-74.388194
40.453605,-74.387094
40.452945,-74.388414
40.453205,-74.386794
40.450505,-74.389694
40.450205,-74.388994
40.449805,-74.388394
40.449305,-74.387694
40.448006,-74.389294
40.450605,-74.387394
40.450105,-74.386794
40.450805,-74.387094
40.449605,-74.385994
40.449005,-74.386894
40.447706,-74.388494
40.455505,-74.385894
40.455005,-74.385494
40.453605,-74.385594
40.454505,-74.385594
40.454856,-74.385778
40.455005,-74.384894
40.456505,-74.384894
40.460405,-74.390194
40.455305,-74.384894
40.455305,-74.383594
40.454305,-74.384894
40.454305,-74.383394
40.455505,-74.382594
40.453305,-74.385594
40.453605,-74.384794
40.452805,-74.385494
40.452505,-74.384794
40.452553,-74.385511
40.451005,-74.384394
40.451605,-74.385194
40.453605,-74.383394
40.452505,-74.383894
40.452505,-74.383394
40.452005,-74.383294
40.451505,-74.383794
40.451905,-74.384194
40.450705,-74.382494
40.451205,-74.385594
40.450605,-74.384894
40.450305,-74.385394
40.449905,-74.384694
40.449106,-74.385294
40.448006,-74.385594
40.448806,-74.384794
40.449706,-74.383794
40.450105,-74.383094
40.448106,-74.383794
40.447306,-74.384694
40.454305,-74.381894
40.451205,-74.382194
40.452705,-74.381994
40.451705,-74.381094
40.452305,-74.379893
40.451005,-74.380393
40.450706,-74.380894
40.449606,-74.382294
40.449006,-74.381294
40.450805,-74.380694
40.450106,-74.379893
40.447606,-74.382294
40.447806,-74.379693
40.449506,-74.380794
40.448206,-74.379193
40.454505,-74.375893
40.454005,-74.376493
40.454505,-74.375493
40.451805,-74.379093
40.451505,-74.379393
40.450906,-74.378493
40.452105,-74.378293
40.451905,-74.378693
40.452205,-74.378093
40.451406,-74.377893
40.452505,-74.377793
40.451006,-74.377393
40.448806,-74.378393
40.447906,-74.379293
40.450672,-74.378902
40.450406,-74.377993
40.449406,-74.377893
40.450306,-74.378693
40.450006,-74.377393
40.450706,-74.376793
40.449106,-74.376493
40.449306,-74.377993
40.448206,-74.376993
40.448106,-74.377693
40.447949,-74.378949
40.447706,-74.377793
40.451033,-74.374757
40.450606,-74.376093
40.449906,-74.375293
40.448706,-74.375793
40.448306,-74.375493
40.449306,-74.374593
40.448906,-74.375393
40.448006,-74.375093
40.449998,-74.37515
40.451517,-74.372804
40.451722,-74.373009
40.455205,-74.371593
40.451906,-74.373193
40.445805,-74.442596
40.444305,-74.437395
40.444505,-74.437995
40.43575,-74.444676
40.43699,-74.446499
40.446505,-74.435295
40.446305,-74.434295
40.443905,-74.436395
40.442505,-74.437095
40.443605,-74.435595
40.442405,-74.437295
40.442305,-74.437295
40.443305,-74.434495
40.444705,-74.433095
40.44564,-74.434877
40.445305,-74.434495
40.444405,-74.433995
40.447705,-74.431995
40.447205,-74.430895
40.445905,-74.431595
40.445705,-74.432295
40.445205,-74.431195
40.443805,-74.433795
40.442105,-74.433195
40.443605,-74.434095
40.440905,-74.434795
40.441305,-74.432195
40.443835,-74.432404
40.436295,-74.425858
40.444345,-74.429595
40.444382,-74.431243
40.442605,-74.432495
40.441605,-74.431595
40.442205,-74.431995
40.440605,-74.435395
40.440005,-74.433695
40.439605,-74.434295
40.439605,-74.435295
40.440205,-74.433195
40.439805,-74.432495
40.439005,-74.434095
40.439305,-74.432995
40.439005,-74.433395
40.437305,-74.431895
40.440805,-74.433395
40.440605,-74.431795
40.440105,-74.431395
40.438805,-74.432395
40.437905,-74.431495
40.439105,-74.431695
40.438405,-74.431095
40.436705,-74.432395
40.436205,-74.432295
40.425306,-74.439395
40.426906,-74.438195
40.423963,-74.440179
40.424706,-74.435095
40.424995,-74.437164
40.431506,-74.434695
40.431006,-74.432995
40.432906,-74.432495
40.434806,-74.432495
40.437505,-74.426895
40.438005,-74.427595
40.429806,-74.432695
40.427106,-74.431895
40.430106,-74.431695
40.427306,-74.430395
40.425206,-74.432895
40.426106,-74.433395
40.425906,-74.431595
40.425206,-74.431495
40.423506,-74.433895
40.423306,-74.433695
40.422806,-74.434595
40.422806,-74.433095
40.420806,-74.430295
40.423506,-74.431895
40.446205,-74.430695
40.447205,-74.429695
40.445905,-74.430595
40.445405,-74.430195
40.446305,-74.429295
40.446201,-74.429634
40.443305,-74.431495
40.442805,-74.430795
40.443305,-74.429995
40.442405,-74.429295
40.442605,-74.430695
40.442005,-74.430295
40.441305,-74.429795
40.443805,-74.429295
40.442705,-74.428495
40.441205,-74.428595
40.442205,-74.428095
40.447005,-74.425595
40.444331,-74.428483
40.442801,-74.427982
40.439405,-74.430995
40.440805,-74.429595
40.440301,-74.429274
40.439905,-74.429895
40.439705,-74.428895
40.436768,-74.431053
40.438505,-74.427995
40.437605,-74.429395
40.436505,-74.430695
40.446805,-74.424495
40.441869,-74.427554
40.447034,-74.423741
40.446205,-74.423595
40.443505,-74.422995
40.443405,-74.422095
40.440905,-74.422695
40.442705,-74.422195
40.443105,-74.420395
40.442205,-74.420095
40.442905,-74.418995
40.442705,-74.418095
40.441205,-74.418995
40.440605,-74.422695
40.441005,-74.421895
40.440142,-74.422633
40.436106,-74.422795
40.435506,-74.422295
40.434706,-74.422095
40.440705,-74.421595
40.439505,-74.421495
40.438106,-74.421295
40.439405,-74.420795
40.439506,-74.418795
40.440505,-74.418995
40.437406,-74.419295
40.436506,-74.418195
40.432006,-74.424895
40.433406,-74.426695
40.430806,-74.430195
40.430506,-74.430095
40.427406,-74.429295
40.431106,-74.428495
40.431106,-74.429082
40.430006,-74.428195
40.430906,-74.423595
40.431048,-74.427077
40.434706,-74.425195
40.433506,-74.426295
40.429906,-74.426895
40.430606,-74.427095
40.428606,-74.426495
40.426806,-74.429195
40.425606,-74.428395
40.426106,-74.428495
40.423006,-74.430795
40.423706,-74.431395
40.422106,-74.430095
40.423406,-74.428595
40.425506,-74.429195
40.424606,-74.428995
40.424106,-74.428695
40.427506,-74.426595
40.427706,-74.426895
40.427406,-74.425995
40.425806,-74.425795
40.427306,-74.424995
40.424406,-74.426095
40.422606,-74.428295
40.422406,-74.426895
40.423506,-74.426595
40.422806,-74.425495
40.423782,-74.425861
40.424806,-74.423895
40.421306,-74.424395
40.434306,-74.422495
40.431106,-74.422595
40.429906,-74.423795
40.428906,-74.424395
40.428306,-74.423295
40.427306,-74.421995
40.435106,-74.416595
40.436816,-74.427029
40.436841,-74.427337
40.427906,-74.424795
40.425606,-74.422195
40.425906,-74.424895
40.424556,-74.422843
40.423906,-74.421695
40.425706,-74.420895
40.427106,-74.418295
40.425306,-74.420695
40.425506,-74.419495
40.426306,-74.419595
40.424306,-74.420295
40.422206,-74.420995
40.424246,-74.420506
40.422606,-74.419895
40.423506,-74.420295
40.422706,-74.419395
40.420606,-74.441895
40.421006,-74.441595
40.416506,-74.441795
40.415406,-74.441095
40.418906,-74.440595
40.418806,-74.438095
40.419706,-74.438295
40.418106,-74.438195
40.417906,-74.436995
40.416606,-74.437295
40.415106,-74.442795
40.414806,-74.440495
40.414364,-74.441244
40.414206,-74.439995
40.413406,-74.439595
40.410304,-74.437449
40.421206,-74.435495
40.421006,-74.435795
40.420106,-74.434795
40.418906,-74.437195
40.419306,-74.433995
40.416806,-74.436395
40.416206,-74.435795
40.415206,-74.435195
40.418306,-74.435895
40.418306,-74.433195
40.417406,-74.433395
40.416806,-74.434295
40.416806,-74.432795
40.419006,-74.431895
40.415306,-74.431095
40.413306,-74.435495
40.411106,-74.435895
40.413306,-74.434395
40.412906,-74.436995
40.410706,-74.436395
40.410006,-74.435795
40.415006,-74.433295
40.411806,-74.431695
40.410206,-74.434395
40.415106,-74.431595
40.412206,-74.431495
40.409406,-74.435195
40.410406,-74.433395
40.411406,-74.433695
40.40945,-74.431995
40.409994,-74.432155
40.408306,-74.436895
40.409106,-74.436995
40.408606,-74.435095
40.409206,-74.433895
40.408106,-74.434695
40.408006,-74.435095
40.409322,-74.432475
40.421506,-74.429695
40.419806,-74.430595
40.415406,-74.429995
40.41993,-74.429707
40.42121,-74.428555
40.41913,-74.429227
40.415606,-74.428795
40.416706,-74.426795
40.421906,-74.428295
40.421545,-74.428054
40.421006,-74.427395
40.419906,-74.426195
40.421606,-74.425995
40.419406,-74.425895
40.419616,-74.426021
40.41945,-74.426299
40.420306,-74.425195
40.416606,-74.427595
40.415806,-74.426795
40.418506,-74.425295
40.416006,-74.425295
40.414506,-74.429895
40.413106,-74.429795
40.414506,-74.427695
40.412106,-74.429795
40.409606,-74.430995
40.409756,-74.430842
40.410522,-74.430059
40.409626,-74.430715
40.410406,-74.427895
40.413906,-74.427895
40.414506,-74.426995
40.414306,-74.426195
40.413262,-74.427843
40.413306,-74.427295
40.411306,-74.424795
40.410506,-74.426595
40.414906,-74.426195
40.409906,-74.428795
40.419306,-74.423695
40.418806,-74.423795
40.421506,-74.423195
40.419906,-74.421295
40.421206,-74.421495
40.418606,-74.424495
40.416806,-74.424095
40.416306,-74.422695
40.416133,-74.424028
40.416106,-74.421095
40.421426,-74.420761
40.420206,-74.420395
40.418706,-74.418495
40.416006,-74.420195
40.561734,-74.486963
40.562132,-74.488106
40.411806,-74.423895
40.414006,-74.422195
40.412606,-74.422095
40.414106,-74.420595
40.41073,-74.421291
40.409914,-74.422187
40.409626,-74.419307
40.411242,-74.420779
40.408906,-74.430795
40.408606,-74.430495
40.404306,-74.424495
40.405291,-74.426277
40.399434,-74.420219
40.401586,-74.422108
40.403128,-74.425663
40.397481,-74.426168
40.397097,-74.425925
40.408906,-74.419995
40.405919,-74.422917
40.404406,-74.418895
40.404606,-74.420595
40.403306,-74.417595
40.398666,-74.419723
40.396807,-74.419095
40.399914,-74.419179
40.399754,-74.417227
40.442505,-74.416995
40.442305,-74.415695
40.440106,-74.415695
40.441605,-74.413295
40.439905,-74.418095
40.440805,-74.417295
40.440305,-74.417495
40.439606,-74.418095
40.439306,-74.418095
40.438406,-74.417895
40.439506,-74.415595
40.439106,-74.415395
40.438506,-74.416195
40.436806,-74.417795
40.437706,-74.415095
40.435906,-74.416995
40.435706,-74.415695
40.436606,-74.416595
40.434906,-74.415195
40.441205,-74.414295
40.440806,-74.412495
40.437206,-74.414495
40.436106,-74.414395
40.437706,-74.412595
40.437206,-74.412295
40.441805,-74.411695
40.442205,-74.412195
40.441106,-74.411095
40.442105,-74.411295
40.446905,-74.416495
40.447205,-74.409094
40.443671,-74.407766
40.443205,-74.407694
40.440806,-74.407094
40.440306,-74.410394
40.440306,-74.410795
40.439906,-74.411895
40.439306,-74.410895
40.439006,-74.411795
40.438106,-74.411495
40.438606,-74.410294
40.437706,-74.411495
40.436506,-74.411395
40.436006,-74.413795
40.435306,-74.411195
40.43445,-74.411603
40.437906,-74.409994
40.437806,-74.409394
40.437806,-74.409094
40.440606,-74.408994
40.437806,-74.408094
40.440506,-74.405194
40.437206,-74.406194
40.435706,-74.405994
40.435606,-74.406794
40.435206,-74.404494
40.435272,-74.404992
40.433706,-74.415895
40.432706,-74.418295
40.432306,-74.416095
40.431106,-74.417095
40.432106,-74.414695
40.431206,-74.417895
40.430106,-74.416995
40.428106,-74.416795
40.433906,-74.414795
40.433185,-74.41424
40.434006,-74.412795
40.432506,-74.414495
40.432406,-74.413495
40.434827,-74.413197
40.433806,-74.411695
40.432906,-74.413495
40.431406,-74.412395
40.429606,-74.415395
40.429606,-74.414195
40.427706,-74.413695
40.430606,-74.411595
40.429806,-74.412995
40.429006,-74.412795
40.427506,-74.418095
40.428106,-74.417595
40.426706,-74.416595
40.425906,-74.416295
40.425306,-74.415995
40.426106,-74.414595
40.424906,-74.418395
40.424206,-74.418295
40.422906,-74.418095
40.424406,-74.416995
40.423606,-74.416995
40.424006,-74.415095
40.425506,-74.413595
40.426606,-74.412295
40.425406,-74.414795
40.424406,-74.414795
40.424306,-74.414095
40.422906,-74.415595
40.422794,-74.413723
40.422794,-74.414027
40.424554,-74.411754
40.42457,-74.413147
40.423306,-74.412779
40.423322,-74.413435
40.42281,-74.412891
40.422186,-74.413707
40.423882,-74.412187
40.423914,-74.413019
40.422714,-74.411754
40.433606,-74.411795
40.433106,-74.411695
40.432506,-74.411595
40.433506,-74.409594
40.434806,-74.408994
40.432706,-74.410594
40.432206,-74.409194
40.433406,-74.406594
40.431906,-74.411094
40.430806,-74.410794
40.428722,-74.409988
40.428706,-74.408794
40.428906,-74.409594
40.434306,-74.410594
40.433706,-74.408394
40.433406,-74.408394
40.433406,-74.407594
40.428806,-74.407394
40.429354,-74.408522
40.425722,-74.411514
40.425537,-74.413294
40.425178,-74.411578
40.428306,-74.409794
40.428206,-74.410594
40.425906,-74.409394
40.425114,-74.411258
40.423338,-74.412026
40.42225,-74.411706
40.423306,-74.410538
40.423189,-74.411104
40.422778,-74.411194
40.422357,-74.410995
40.423962,-74.41073
40.423178,-74.41065
40.428306,-74.407794
40.426906,-74.408794
40.427906,-74.406894
40.426006,-74.408594
40.426186,-74.408266
40.426074,-74.406842
40.428218,-74.405738
40.427506,-74.405694
40.423646,-74.410185
40.424266,-74.408026
40.423626,-74.406938
40.424346,-74.40761
40.424186,-74.40705
40.423498,-74.406698
40.422038,-74.407986
40.439106,-74.405294
40.440306,-74.404194
40.439006,-74.406694
40.438106,-74.404994
40.439606,-74.403994
40.438706,-74.403594
40.438406,-74.403494
40.437306,-74.405194
40.436006,-74.404894
40.438106,-74.404294
40.437406,-74.404594
40.437606,-74.403294
40.437506,-74.402394
40.434946,-74.402819
40.438806,-74.402494
40.440606,-74.400294
40.439806,-74.400294
40.439506,-74.399794
40.439106,-74.399994
40.439006,-74.399494
40.436206,-74.401094
40.434906,-74.401794
40.436306,-74.400194
40.436506,-74.399194
40.445505,-74.399494
40.444306,-74.398694
40.445606,-74.397894
40.446005,-74.397894
40.445606,-74.397094
40.444306,-74.397794
40.446005,-74.397094
40.444406,-74.396894
40.444306,-74.399294
40.443406,-74.398494
40.443506,-74.397594
40.443706,-74.396694
40.446905,-74.394794
40.445906,-74.394294
40.446906,-74.392994
40.445706,-74.396194
40.446405,-74.396294
40.445706,-74.395594
40.444506,-74.395994
40.444506,-74.395194
40.445806,-74.395194
40.446406,-74.395294
40.444606,-74.393494
40.443706,-74.395794
40.443806,-74.394894
40.443406,-74.394794
40.442506,-74.394494
40.444606,-74.393994
40.443806,-74.393994
40.443806,-74.392994
40.442106,-74.394294
40.441106,-74.394094
40.440706,-74.399494
40.440706,-74.398594
40.439706,-74.399294
40.439006,-74.398794
40.438506,-74.398494
40.440806,-74.397694
40.439906,-74.397694
40.441006,-74.396394
40.440859,-74.397168
40.440906,-74.395894
40.440961,-74.396169
40.440106,-74.396794
40.439406,-74.395594
40.439506,-74.397694
40.438706,-74.397494
40.438206,-74.397294
40.440243,-74.39611
40.441106,-74.395194
40.441106,-74.393294
40.440186,-74.393634
40.439706,-74.393394
40.439106,-74.392994
40.437106,-74.394394
40.434206,-74.399494
40.434506,-74.404294
40.434006,-74.403094
40.434806,-74.403594
40.429906,-74.403594
40.427888,-74.40536
40.427306,-74.404138
40.434106,-74.402194
40.433906,-74.401894
40.433606,-74.401494
40.399458,-74.28671
40.433206,-74.401194
40.433106,-74.401494
40.433606,-74.400794
40.427338,-74.403146
40.427802,-74.403242
40.427242,-74.402666
40.426378,-74.40289
40.427066,-74.402234
40.426682,-74.401914
40.426122,-74.400426
40.425402,-74.401738
40.427962,-74.400954
40.425476,-74.401305
40.430806,-74.397794
40.431106,-74.398094
40.429606,-74.397694
40.428606,-74.397594
40.431006,-74.393794
40.431306,-74.393894
40.429806,-74.393794
40.428806,-74.393694
40.426506,-74.398554
40.427394,-74.398881
40.42793,-74.398954
40.427806,-74.400094
40.42753,-74.39889
40.426474,-74.399194
40.425658,-74.397434
40.428006,-74.397694
40.427706,-74.396994
40.425906,-74.396994
40.425783,-74.397212
40.424816,-74.397642
40.424716,-74.398182
40.426106,-74.395594
40.427006,-74.395794
40.428006,-74.394694
40.428006,-74.392494
40.426606,-74.393094
40.416706,-74.416495
40.417106,-74.412394
40.415806,-74.413495
40.411834,-74.417275
40.411387,-74.417686
40.41129,-74.416331
40.410586,-74.417147
40.411082,-74.417355
40.41025,-74.417451
40.41001,-74.418251
40.409434,-74.416699
40.410474,-74.414795
40.41057,-74.416539
40.409802,-74.416715
40.409898,-74.415291
40.410218,-74.415739
40.414319,-74.41491
40.409194,-74.415819
40.409562,-74.414795
40.410682,-74.414571
40.410218,-74.413995
40.410872,-74.414382
40.409642,-74.412138
40.409818,-74.412698
40.419306,-74.410394
40.418858,-74.409348
40.417306,-74.410794
40.419162,-74.408522
40.41913,-74.409226
40.41929,-74.407098
40.419306,-74.407626
40.418666,-74.407018
40.419338,-74.406682
40.418602,-74.408474
40.418186,-74.40841
40.418138,-74.409034
40.41921,-74.408154
40.418202,-74.408074
40.416406,-74.407794
40.415706,-74.409094
40.414006,-74.407394
40.418602,-74.408074
40.418362,-74.406858
40.418314,-74.407402
40.420198,-74.400665
40.41841,-74.406378
40.417606,-74.407494
40.416706,-74.407294
40.415106,-74.405894
40.412206,-74.408094
40.413263,-74.409284
40.409738,-74.411642
40.41009,-74.411594
40.409594,-74.41113
40.412306,-74.407194
40.410506,-74.407098
40.410378,-74.408746
40.412306,-74.405994
40.411406,-74.406594
40.41041,-74.40833
40.406206,-74.404594
40.408987,-74.406214
40.409034,-74.417051
40.408218,-74.415787
40.40753,-74.415435
40.40721,-74.416235
40.407306,-74.410618
40.407674,-74.412234
40.408426,-74.414923
40.407514,-74.414475
40.408138,-74.414155
40.407114,-74.414731
40.407738,-74.414795
40.407354,-74.414027
40.407002,-74.413819
40.406579,-74.414788
40.408195,-74.412634
40.40769,-74.413194
40.407098,-74.41297
40.406602,-74.411114
40.40369,-74.412986
40.404682,-74.413114
40.403194,-74.415371
40.403438,-74.414655
40.403776,-74.411935
40.400538,-74.414907
40.401434,-74.416443
40.407322,-74.410618
40.39905,-74.416491
40.403114,-74.417035
40.399034,-74.413962
40.401546,-74.412746
40.401034,-74.413418
40.400074,-74.411658
40.409322,-74.412074
40.408092,-74.412187
40.408778,-74.411866
40.409418,-74.41129
40.402938,-74.410058
40.403888,-74.410892
40.405706,-74.410194
40.406006,-74.410394
40.405806,-74.408694
40.404806,-74.405494
40.403706,-74.406894
40.405806,-74.405994
40.403006,-74.407994
40.402538,-74.409802
40.401818,-74.407322
40.402899,-74.408001
