long,lat
-114.072313,35.981985
-114.100226,35.981913
-114.093019,35.981457
-114.087866,35.981458
-114.086205,35.981435
-114.090034,35.981435
-114.090343,35.981046
-114.086458,35.979124
-114.068695,35.980452
-114.077422,35.980452
-114.071629,35.980452
-114.068723,35.979125
-114.071237,35.979092
-114.08144,35.97897
-114.086298,35.980936
-114.090437,35.980741
-114.068695,35.977523
-114.07745,35.977409
-114.086373,35.977316
-114.068724,35.975853
-114.072662,35.975811
-114.068752,35.974137
-114.074367,35.974092
-114.068752,35.972604
-114.07486,35.972572
-114.068752,35.971002
-114.074201,35.970973
-114.068752,35.969378
-114.077505,35.969354
-114.075,35.969361
-114.077533,35.967753
-114.076408,35.967762
-114.086455,35.966104
-114.086978,35.977203
-114.103231,35.966009
-114.093563,35.967895
-114.100077,35.964637
-114.098787,35.964643
-114.086539,35.964571
-114.103146,35.964591
-114.09442,35.963128
-114.100105,35.963104
-114.086483,35.963107
-114.091774,35.96306
-114.10323,35.963195
-114.094335,35.963014
-114.100104,35.961617
-114.094194,35.961595
-114.092589,35.96052
-114.086539,35.960361
-114.1032,35.960426
-114.086538,35.958805
-114.103255,35.958847
-114.091013,35.958759
-114.08651,35.957272
-114.100074,35.957201
-114.090759,35.957157
-114.0904,35.957167
-114.094081,35.956258
-114.093271,35.956458
-114.095079,35.955788
-114.090449,35.955692
-114.091631,35.954983
-114.09301,35.954891
-114.094642,35.954365
-114.100101,35.954386
-114.090196,35.954365
-114.092953,35.954342
-114.093751,35.954353
-114.095064,35.952854
-114.092728,35.9529
-114.098996,35.952853
-114.091198,35.952921
-114.086531,35.953121
-114.103422,35.952852
-114.085327,35.95233
-114.086537,35.952284
-114.090308,35.952146
-114.08688,35.940411
-114.093234,35.952054
-114.071537,35.951827
-114.076124,35.951759
-114.095626,35.950863
-114.088253,35.950155
-114.089611,35.951464
-114.105953,35.949648
-114.080799,35.94938
-114.074491,35.948143
-114.068695,35.946839
-114.083496,35.946564
-114.084453,35.945442
-114.069342,35.944826
-114.077783,35.944757
-114.100266,35.944043
-114.081864,35.943887
-114.09052,35.950317
-114.082258,35.943749
-114.082995,35.944317
-114.076461,35.943613
-114.070608,35.943453
-114.088476,35.944092
-114.082455,35.942148
-114.110423,35.942965
-114.071199,35.942789
-114.069342,35.940798
-114.073028,35.940776
-114.084874,35.939859
-114.071058,35.9397
-114.099336,35.938918
-114.086731,35.938669
-114.087001,35.938769
-114.081159,35.938281
-114.073534,35.938259
-114.072993,35.938274
-114.071958,35.938304
-114.103612,35.937887
-114.099813,35.937087
-114.100909,35.933334
-114.101639,35.931206
-114.086501,35.92542
-114.06861,35.923409
-114.075642,35.923409
-114.070495,35.923387
-114.071627,35.923398
-114.079367,35.923428
-114.072717,35.923409
-114.083969,35.923384
-114.081578,35.923408
-114.10248,35.923334
-114.103858,35.923403
-114.10878,35.921548
-114.109062,35.921525
-114.075389,35.919931
-114.070558,35.920788
-114.079506,35.923043
-114.077245,35.919908
-114.074967,35.919931
-114.072717,35.919886
-114.086472,35.920901
-114.081605,35.919908
-114.060423,35.931463
-114.053504,35.916567
-114.079523,35.916315
-114.081605,35.916338
-114.077301,35.916293
-114.07491,35.916316
-114.07055,35.91627
-114.070554,35.916735
-114.070393,35.91627
-114.101323,35.916334
-114.101769,35.919033
-114.103147,35.917621
-114.072744,35.912632
-114.068638,35.912655
-114.079495,35.912631
-114.075276,35.912586
-114.086524,35.911749
-114.08166,35.913439
-114.044803,35.975404
-114.049676,35.983467
-114.085642,35.980497
-114.043037,35.987085
-114.040224,35.994582
-114.073671,35.996614
-114.073409,36.000375
-114.083832,35.996653
-114.068623,35.990666
-114.045032,35.97877
-114.045159,35.979914
-114.045697,35.981155
-114.045845,35.981484
-114.046149,35.982777
-114.069304,35.952431
-114.079663,35.938263
-114.110991,35.921536
-114.055212,35.915925
-114.068584,35.936276
-114.083975,35.914015
-114.087022,35.991285
-114.086547,35.992193
-114.086542,35.989932
-114.086588,35.987949
-114.08885,35.998991
-114.090608,35.997603
-114.086326,35.998049
-114.093256,36.000328
-114.050651,35.996133
-114.062697,35.99804
-114.092804,35.989663
-114.060614,35.997086
-114.095477,35.981437
-114.062908,35.994833
-114.057398,35.986893
-114.080192,35.949693
-114.079361,35.951781
-114.049176,35.983739
-114.053722,35.983966
-114.053695,35.981484
-114.053697,35.981696
-114.068684,35.964091
-114.053726,35.986687
-114.049816,35.98582
-114.053726,35.985699
-114.050633,35.985795
-114.050634,35.984054
-114.078397,35.948726
-114.078937,35.947525
-114.049735,35.98408
-114.045389,36.097734
-114.050421,36.074452
-114.062618,36.053716
-114.045629,36.032555
-114.190574,35.986198
-114.19339,35.984344
-114.190405,35.977937
-114.181457,35.954208
-114.186186,35.972512
-114.178025,35.946336
-114.178494,35.946387
-114.173721,35.93526
-114.171642,35.925557
-114.171529,35.924733
-114.178337,35.946999
-114.068547,36.000127
-114.060651,36.000624
-114.058333,35.999442
-114.057746,36.000629
-114.050674,35.999372
-114.053039,35.999373
-114.068582,35.999283
-114.067062,35.999008
-114.061712,35.998939
-114.070805,35.999289
-114.056503,35.998801
-114.073348,35.999986
-114.093574,35.957957
-114.084604,35.998847
-114.077283,35.998802
-114.073404,35.998842
-114.055602,35.99871
-114.058868,35.998641
-114.061937,35.998413
-114.063795,35.998321
-114.068554,35.998276
-114.053377,35.998091
-114.050645,35.998068
-114.072819,35.998265
-114.077339,35.997704
-114.084801,35.99768
-114.056756,35.99752
-114.06861,35.997429
-114.067146,35.997406
-114.063795,35.997406
-114.050674,35.996878
-114.067062,35.996972
-114.07151,35.996606
-114.062335,35.997765
-114.080909,35.996628
-114.06861,35.996583
-114.085034,36.001614
-114.073172,35.995576
-114.075058,35.995553
-114.068582,35.995164
-114.07151,35.994981
-114.088236,35.99498
-114.086954,35.996133
-114.075142,35.994752
-114.07075,35.994546
-114.075508,35.993997
-114.077233,35.994163
-114.093433,35.957202
-114.072468,35.993723
-114.089784,35.993469
-114.077254,35.993242
-114.068639,35.993059
-114.073284,35.99235
-114.094373,35.992325
-114.093978,35.999783
-114.071439,35.993197
-114.069652,35.991801
-114.077169,35.991572
-114.073903,35.991367
-114.072608,35.991344
-114.089305,35.991067
-114.094992,35.990311
-114.074748,35.990131
-114.091022,35.9899
-114.077141,35.989582
-114.086376,35.989557
-114.086546,35.989745
-114.086225,35.989577
-114.068639,35.98917
-114.073171,35.988964
-114.088093,35.988734
-114.068992,35.989127
-114.095583,35.98832
-114.077057,35.988072
-114.09592,35.987543
-114.088402,35.986972
-114.075874,35.986127
-114.076051,35.986305
-114.072186,35.985829
-114.097834,35.985781
-114.090317,35.985508
-114.094202,35.984775
-114.098791,35.984019
-114.092822,35.98386
-114.090907,35.983471
-114.090907,35.983082
-114.093695,35.982441
-114.073312,35.981985
-114.072313,35.981985
-114.100226,35.981913
-114.087866,35.981458
-114.086205,35.981435
-114.090034,35.981435
-114.090343,35.981046
-114.086458,35.979124
-114.068695,35.980452
-114.077422,35.980452
-114.071629,35.980452
-114.068723,35.979125
-114.071237,35.979092
-114.08144,35.97897
-114.086298,35.980936
-114.090437,35.980741
-114.068695,35.977523
-114.07745,35.977409
-114.086373,35.977316
-114.068724,35.975853
-114.072662,35.975811
-114.068752,35.974137
-114.074367,35.974092
-114.068752,35.972604
-114.07486,35.972572
-114.068752,35.971002
-114.074201,35.970973
-114.068752,35.969378
-114.077505,35.969354
-114.075,35.969361
-114.077533,35.967753
-114.076408,35.967762
-114.086455,35.966104
-114.086978,35.977203
-114.093563,35.967895
-114.100077,35.964637
-114.098787,35.964643
-114.086539,35.964571
-114.09442,35.963128
-114.100105,35.963104
-114.086483,35.963107
-114.091774,35.96306
-114.094335,35.963014
-114.100104,35.961617
-114.094194,35.961595
-114.092589,35.96052
-114.086539,35.960361
-114.086538,35.958805
-114.091013,35.958759
-114.08651,35.957272
-114.100074,35.957201
-114.090759,35.957157
-114.0904,35.957167
-114.094081,35.956258
-114.093271,35.956458
-114.095079,35.955788
-114.090449,35.955692
-114.091631,35.954983
-114.09301,35.954891
-114.094642,35.954365
-114.100101,35.954386
-114.090196,35.954365
-114.092953,35.954342
-114.093751,35.954353
-114.095064,35.952854
-114.092728,35.9529
-114.098996,35.952853
-114.091198,35.952921
-114.086531,35.953121
-114.085327,35.95233
-114.086537,35.952284
-114.090308,35.952146
-114.08688,35.940411
-114.093234,35.952054
-114.071537,35.951827
-114.076124,35.951759
-114.095626,35.950863
-114.088253,35.950155
-114.089611,35.951464
-114.080799,35.94938
-114.074491,35.948143
-114.068695,35.946839
-114.083496,35.946564
-114.084453,35.945442
-114.069342,35.944826
-114.077783,35.944757
-114.100266,35.944043
-114.081864,35.943887
-114.09052,35.950317
-114.082258,35.943749
-114.082995,35.944317
-114.076461,35.943613
-114.082455,35.942148
-114.069342,35.940798
-114.084874,35.939859
-114.099336,35.938918
-114.086731,35.938669
-114.087001,35.938769
-114.081159,35.938281
-114.073534,35.938259
-114.072993,35.938274
-114.071958,35.938304
-114.099813,35.937087
-114.100909,35.933334
-114.101639,35.931206
-114.086501,35.92542
-114.06861,35.923409
-114.075642,35.923409
-114.070495,35.923387
-114.071627,35.923398
-114.072717,35.923409
-114.083969,35.923384
-114.081578,35.923408
-114.10248,35.923334
-114.10878,35.921548
-114.109062,35.921525
-114.075389,35.919931
-114.070558,35.920788
-114.079506,35.923043
-114.077245,35.919908
-114.074967,35.919931
-114.072717,35.919886
-114.086472,35.920901
-114.081605,35.919908
-114.060423,35.931463
-114.053504,35.916567
-114.079523,35.916315
-114.081605,35.916338
-114.077301,35.916293
-114.07491,35.916316
-114.07055,35.91627
-114.070554,35.916735
-114.070393,35.91627
-114.101323,35.916334
-114.101769,35.919033
-114.103147,35.917621
-114.072744,35.912632
-114.068638,35.912655
-114.079495,35.912631
-114.075276,35.912586
-114.086524,35.911749
-114.08166,35.913439
-114.044803,35.975404
-114.049676,35.983467
-114.085642,35.980497
-114.043037,35.987085
-114.040224,35.994582
-114.073671,35.996614
-114.073409,36.000375
-114.083832,35.996653
-114.068623,35.990666
-114.045032,35.97877
-114.045159,35.979914
-114.045697,35.981155
-114.045845,35.981484
-114.046149,35.982777
-114.069304,35.952431
-114.079663,35.938263
-114.110991,35.921536
-114.055212,35.915925
-114.068584,35.936276
-114.083975,35.914015
-114.087022,35.991285
-114.086547,35.992193
-114.086542,35.989932
-114.093256,36.000328
-114.050651,35.996133
-114.095477,35.981437
-114.057398,35.986893
-114.080192,35.949693
-114.079361,35.951781
-114.053722,35.983966
-114.053726,35.986687
-114.049816,35.98582
-114.053726,35.985699
-114.078397,35.948726
-114.078937,35.947525
-114.049735,35.98408
-114.062618,36.053716
-114.190574,35.986198
-114.19339,35.984344
-114.190405,35.977937
-114.181457,35.954208
-114.178025,35.946336
-114.173721,35.93526
-114.171642,35.925557
-114.171529,35.924733
-114.068547,36.000127
-114.060651,36.000624
-114.058333,35.999442
-114.057746,36.000629
-114.050674,35.999372
-114.053039,35.999373
-114.068582,35.999283
-114.067062,35.999008
-114.061712,35.998939
-114.070805,35.999289
-114.056503,35.998801
-114.093574,35.957957
-114.084604,35.998847
-114.077283,35.998802
-114.073404,35.998842
-114.055602,35.99871
-114.058868,35.998641
-114.061937,35.998413
-114.063795,35.998321
-114.053377,35.998091
-114.050645,35.998068
-114.077339,35.997704
-114.084801,35.99768
-114.056756,35.99752
-114.06861,35.997429
-114.067146,35.997406
-114.063795,35.997406
-114.050674,35.996878
-114.067062,35.996972
-114.07151,35.996606
-114.062335,35.997765
-114.06861,35.996583
-114.085034,36.001614
-114.073172,35.995576
-114.075058,35.995553
-114.068582,35.995164
-114.07151,35.994981
-114.088236,35.99498
-114.086954,35.996133
-114.075142,35.994752
-114.07075,35.994546
-114.075508,35.993997
-114.093433,35.957202
-114.072468,35.993723
-114.089784,35.993469
-114.068639,35.993059
-114.073284,35.99235
-114.094373,35.992325
-114.093978,35.999783
-114.069652,35.991801
-114.077169,35.991572
-114.073903,35.991367
-114.072608,35.991344
-114.089305,35.991067
-114.094992,35.990311
-114.074748,35.990131
-114.091022,35.9899
-114.077141,35.989582
-114.086376,35.989557
-114.086546,35.989745
-114.068639,35.98917
-114.073171,35.988964
-114.088093,35.988734
-114.095583,35.98832
-114.077057,35.988072
-114.088402,35.986972
-114.075874,35.986127
-114.072186,35.985829
-114.097834,35.985781
-114.090317,35.985508
-114.094202,35.984775
-114.098791,35.984019
-114.092822,35.98386
-114.090907,35.983471
-114.090907,35.983082
-114.093695,35.982441
-114.073312,35.981985
-114.087866,35.981458
-114.090034,35.981435
-114.090343,35.981046
-114.086458,35.979124
-114.068695,35.980452
-114.077422,35.980452
-114.068723,35.979125
-114.086298,35.980936
-114.068695,35.977523
-114.07745,35.977409
-114.086373,35.977316
-114.068724,35.975853
-114.068752,35.974137
-114.068752,35.972604
-114.068752,35.971002
-114.068752,35.969378
-114.077505,35.969354
-114.077533,35.967753
-114.086455,35.966104
-114.100077,35.964637
-114.086539,35.964571
-114.09442,35.963128
-114.100105,35.963104
-114.086483,35.963107
-114.091774,35.96306
-114.094335,35.963014
-114.100104,35.961617
-114.094194,35.961595
-114.092589,35.96052
-114.086539,35.960361
-114.086538,35.958805
-114.091013,35.958759
-114.08651,35.957272
-114.100074,35.957201
-114.090759,35.957157
-114.090449,35.955692
-114.091631,35.954983
-114.09301,35.954891
-114.094642,35.954365
-114.100101,35.954386
-114.090196,35.954365
-114.092953,35.954342
-114.093751,35.954353
-114.095064,35.952854
-114.092728,35.9529
-114.091198,35.952921
-114.085327,35.95233
-114.086537,35.952284
-114.093234,35.952054
-114.071537,35.951827
-114.076124,35.951759
-114.095626,35.950863
-114.088253,35.950155
-114.074491,35.948143
-114.068695,35.946839
-114.083496,35.946564
-114.084453,35.945442
-114.069342,35.944826
-114.077783,35.944757
-114.100266,35.944043
-114.081864,35.943887
-114.082258,35.943749
-114.076461,35.943613
-114.082455,35.942148
-114.069342,35.940798
-114.084874,35.939859
-114.099336,35.938918
-114.086731,35.938669
-114.081159,35.938281
-114.073534,35.938259
-114.099813,35.937087
-114.100909,35.933334
-114.101639,35.931206
-114.086501,35.92542
-114.06861,35.923409
-114.075642,35.923409
-114.070495,35.923387
-114.072717,35.923409
-114.083969,35.923384
-114.081578,35.923408
-114.10248,35.923334
-114.10878,35.921548
-114.109062,35.921525
-114.075389,35.919931
-114.077245,35.919908
-114.074967,35.919931
-114.072717,35.919886
-114.081605,35.919908
-114.053504,35.916567
-114.079523,35.916315
-114.081605,35.916338
-114.077301,35.916293
-114.07491,35.916316
-114.07055,35.91627
-114.101323,35.916334
-114.072744,35.912632
-114.068638,35.912655
-114.079495,35.912631
-114.075276,35.912586
-114.073671,35.996614
-114.073409,36.000375
-114.045032,35.97877
-114.045159,35.979914
-114.045697,35.981155
-114.068584,35.936276
-114.093256,36.000328
-114.057398,35.986893
-114.049735,35.98408
-114.062618,36.053716
-114.057746,36.000629
-114.053039,35.999373
-114.068582,35.999283
-114.056503,35.998801
-114.077283,35.998802
-114.058868,35.998641
-114.053377,35.998091
-114.077339,35.997704
-114.056756,35.99752
-114.07151,35.996606
-114.085034,36.001614
-114.075142,35.994752
-114.075508,35.993997
-114.093978,35.999783
-114.069652,35.991801
-114.074748,35.990131
-114.086546,35.989745
-114.088402,35.986972
-114.077422,35.980452
-114.07745,35.977409
-114.077505,35.969354
-114.100077,35.964637
-114.100105,35.963104
-114.100104,35.961617
-114.100074,35.957201
-114.091631,35.954983
-114.094642,35.954365
-114.100101,35.954386
-114.095064,35.952854
-114.091198,35.952921
-114.084453,35.945442
-114.076461,35.943613
-114.084874,35.939859
-114.099336,35.938918
-114.081159,35.938281
-114.075642,35.923409
-114.10248,35.923334
-114.075389,35.919931
-114.077245,35.919908
-114.074967,35.919931
-114.072717,35.919886
-114.079523,35.916315
-114.081605,35.916338
-114.077301,35.916293
-114.07491,35.916316
-114.07055,35.91627
-114.101323,35.916334
-114.072744,35.912632
-114.075276,35.912586
-114.073409,36.000375
-114.01047,36.119758
-114.050377,36.105197
-114.055568,36.089868
-114.094353,36.089488
-114.060616,36.070465
-114.06008,36.069527
-114.067267,36.055043
-114.065585,36.059314
-114.061728,36.059854
-114.080829,36.01122
-114.081206,36.008822
-114.077122,36.0088
-114.068761,36.008823
-114.068646,36.008823
-114.071913,36.007552
-114.08307,36.007669
-114.082736,36.007457
-114.077178,36.006237
-114.082389,36.00619
-114.082839,36.005138
-114.077178,36.005138
-114.068589,36.005116
-114.068606,36.005458
-114.068589,36.004064
-114.07723,36.004085
-114.083289,36.003925
-114.083683,36.002804
-114.079202,36.002789
-114.068589,36.001959
-114.084349,36.004669
-114.075434,36.001603
-114.071422,36.001648
-114.084105,36.001522
-114.068533,36.001364
-114.072081,36.000837
-114.071507,36.000845
-114.068589,36.000517
-114.077205,36.000364
-114.082771,36.000373
-114.063629,36.000117
-114.017301,36.117987
-114.083361,36.000374
-114.068665,36.009553
-114.071181,36.00275
-114.045273,36.050889
-114.062667,36.065861
-114.056091,35.999986
-114.059482,36.001305
-114.051553,36.020586
-114.05062,36.007673
-114.053142,36.006859
-114.051376,36.001745
-114.052168,36.00397
-114.056182,36.007689
-114.055286,36.002904
-114.053683,36.003971
-114.053678,36.002843
-114.055457,36.001274
-114.052169,36.004935
-114.063518,35.999986
-114.063521,36.001223
-114.059522,36.013392
-114.065295,36.009853
-114.063687,36.02507
-114.053615,36.024475
-114.051537,36.024494
-114.059631,36.022427
-114.063142,36.021077
-114.067398,36.021003
-114.059537,36.02027
-114.063198,36.020231
-114.067245,36.02011
-114.068132,36.019743
-114.051553,36.023091
-114.059535,36.019426
-114.051554,36.016375
-114.05436,36.021018
-114.05646,36.018024
-114.056488,36.022102
-114.057054,36.020896
-114.057083,36.01532
-114.059747,36.012399
-114.067916,36.014711
-114.051554,36.015157
-114.063503,36.015489
-114.059527,36.016398
-114.058395,36.015596
-114.055715,36.015125
-114.067911,36.016281
-114.063497,36.016247
-114.059529,36.017126
-114.06155,36.016638
-114.058872,36.017133
-114.060444,36.017102
-114.067213,36.017943
-114.063483,36.017859
-114.052485,36.011524
-114.058146,36.012602
-114.054382,36.010572
-114.067925,36.011713
-114.055794,36.010569
-114.061854,36.011278
-114.064274,36.009368
-114.063831,36.012167
-114.063523,36.013276
-114.054397,36.015135
-114.055826,36.011685
-114.051555,36.013822
-114.057513,36.012012
-114.062467,36.017013
-114.054328,36.00962
-114.061344,36.009447
-114.061328,36.00851
-114.062771,36.008694
-114.063523,36.009031
-114.068361,36.009907
-114.06792,36.013283
-114.063516,36.014062
-114.06152,36.014075
-114.060594,36.014837
-114.055709,36.015642
-114.055777,36.009923
-114.059483,36.002595
-114.067126,36.000124
-114.062167,35.999986
-114.067208,36.004071
-114.06353,36.003946
-114.066345,36.004076
-114.067117,36.00198
-114.067116,36.002083
-114.063523,36.002033
-114.063284,36.002036
-114.063527,36.003182
-114.063585,36.001015
-114.064406,36.004089
-114.06413,36.00656
-114.066824,36.005954
-114.067434,36.007649
-114.066212,36.005409
-114.064302,36.011421
-114.061314,36.007682
-114.061364,36.006887
-114.061834,36.006255
-114.062444,36.005423
-114.059874,36.004128
-114.058132,36.020885
-114.06065,36.021602
-114.072216,36.002179
-114.082621,36.008799
-114.06431,36.043064
-114.061925,36.067067
-114.061712,36.065311
-114.006378,36.117527
-114.006499,36.118655
-114.00569,36.120598
-114.001798,36.119191
-114.000792,36.119878
-114.056957,36.0901
-114.073384,36.086619
-114.082721,36.081863
-114.08652,36.089129
-114.10117,36.089852
-114.061844,36.022806
-114.058296,36.016407
-114.067613,36.009579
-114.059851,36.003669
-114.069434,36.002317
-114.071947,36.002163
-114.085634,36.004469
-114.092657,36.000387
-114.094737,36.000629
-114.092433,35.999986
-114.091116,35.999986
-114.01047,36.119758
-114.050377,36.105197
-114.055568,36.089868
-114.094353,36.089488
-114.060616,36.070465
-114.06008,36.069527
-114.067267,36.055043
-114.065585,36.059314
-114.061728,36.059854
-114.080829,36.01122
-114.081206,36.008822
-114.077122,36.0088
-114.068761,36.008823
-114.068646,36.008823
-114.071913,36.007552
-114.08307,36.007669
-114.082736,36.007457
-114.077178,36.006237
-114.082389,36.00619
-114.082839,36.005138
-114.077178,36.005138
-114.068589,36.005116
-114.068606,36.005458
-114.068589,36.004064
-114.07723,36.004085
-114.083289,36.003925
-114.083683,36.002804
-114.079202,36.002789
-114.068589,36.001959
-114.084349,36.004669
-114.075434,36.001603
-114.071422,36.001648
-114.084105,36.001522
-114.068533,36.001364
-114.072081,36.000837
-114.071507,36.000845
-114.068589,36.000517
-114.077205,36.000364
-114.082771,36.000373
-114.063629,36.000117
-114.017301,36.117987
-114.083361,36.000374
-114.068665,36.009553
-114.071181,36.00275
-114.045273,36.050889
-114.062667,36.065861
-114.059482,36.001305
-114.051553,36.020586
-114.05062,36.007673
-114.053142,36.006859
-114.051376,36.001745
-114.052168,36.00397
-114.056182,36.007689
-114.055286,36.002904
-114.053683,36.003971
-114.053678,36.002843
-114.055457,36.001274
-114.052169,36.004935
-114.063521,36.001223
-114.059522,36.013392
-114.065295,36.009853
-114.053615,36.024475
-114.051537,36.024494
-114.059631,36.022427
-114.063142,36.021077
-114.067398,36.021003
-114.059537,36.02027
-114.063198,36.020231
-114.067245,36.02011
-114.051553,36.023091
-114.059535,36.019426
-114.051554,36.016375
-114.05436,36.021018
-114.05646,36.018024
-114.056488,36.022102
-114.057054,36.020896
-114.057083,36.01532
-114.059747,36.012399
-114.067916,36.014711
-114.051554,36.015157
-114.063503,36.015489
-114.059527,36.016398
-114.058395,36.015596
-114.055715,36.015125
-114.067911,36.016281
-114.063497,36.016247
-114.059529,36.017126
-114.06155,36.016638
-114.060444,36.017102
-114.067213,36.017943
-114.063483,36.017859
-114.052485,36.011524
-114.058146,36.012602
-114.054382,36.010572
-114.067925,36.011713
-114.055794,36.010569
-114.061854,36.011278
-114.064274,36.009368
-114.063831,36.012167
-114.063523,36.013276
-114.054397,36.015135
-114.055826,36.011685
-114.051555,36.013822
-114.057513,36.012012
-114.054328,36.00962
-114.061344,36.009447
-114.061328,36.00851
-114.062771,36.008694
-114.063523,36.009031
-114.068361,36.009907
-114.06792,36.013283
-114.063516,36.014062
-114.06152,36.014075
-114.059483,36.002595
-114.067126,36.000124
-114.067208,36.004071
-114.06353,36.003946
-114.066345,36.004076
-114.067117,36.00198
-114.067116,36.002083
-114.063523,36.002033
-114.063284,36.002036
-114.063527,36.003182
-114.063585,36.001015
-114.064406,36.004089
-114.06413,36.00656
-114.066824,36.005954
-114.067434,36.007649
-114.066212,36.005409
-114.064302,36.011421
-114.061314,36.007682
-114.061364,36.006887
-114.061834,36.006255
-114.062444,36.005423
-114.059874,36.004128
-114.072216,36.002179
-114.082621,36.008799
-114.06431,36.043064
-114.061925,36.067067
-114.061712,36.065311
-114.006378,36.117527
-114.006499,36.118655
-114.001798,36.119191
-114.056957,36.0901
-114.073384,36.086619
-114.082721,36.081863
-114.08652,36.089129
-114.10117,36.089852
-114.069434,36.002317
-114.092657,36.000387
-114.01047,36.119758
-114.050377,36.105197
-114.055568,36.089868
-114.094353,36.089488
-114.060616,36.070465
-114.06008,36.069527
-114.067267,36.055043
-114.080829,36.01122
-114.081206,36.008822
-114.077122,36.0088
-114.068646,36.008823
-114.08307,36.007669
-114.082736,36.007457
-114.077178,36.006237
-114.082389,36.00619
-114.082839,36.005138
-114.077178,36.005138
-114.068589,36.005116
-114.068589,36.004064
-114.083289,36.003925
-114.083683,36.002804
-114.068589,36.001959
-114.084349,36.004669
-114.075434,36.001603
-114.084105,36.001522
-114.068533,36.001364
-114.072081,36.000837
-114.068589,36.000517
-114.077205,36.000364
-114.063629,36.000117
-114.083361,36.000374
-114.068665,36.009553
-114.062667,36.065861
-114.05062,36.007673
-114.053142,36.006859
-114.051376,36.001745
-114.052168,36.00397
-114.056182,36.007689
-114.055286,36.002904
-114.053683,36.003971
-114.053678,36.002843
-114.055457,36.001274
-114.052169,36.004935
-114.063521,36.001223
-114.065295,36.009853
-114.053615,36.024475
-114.051537,36.024494
-114.059631,36.022427
-114.063142,36.021077
-114.067398,36.021003
-114.059537,36.02027
-114.063198,36.020231
-114.067245,36.02011
-114.051553,36.023091
-114.059535,36.019426
-114.051554,36.016375
-114.05436,36.021018
-114.056488,36.022102
-114.057054,36.020896
-114.057083,36.01532
-114.059747,36.012399
-114.067916,36.014711
-114.051554,36.015157
-114.063503,36.015489
-114.059527,36.016398
-114.055715,36.015125
-114.067911,36.016281
-114.063497,36.016247
-114.059529,36.017126
-114.06155,36.016638
-114.060444,36.017102
-114.067213,36.017943
-114.063483,36.017859
-114.052485,36.011524
-114.058146,36.012602
-114.054382,36.010572
-114.067925,36.011713
-114.055794,36.010569
-114.061854,36.011278
-114.064274,36.009368
-114.063831,36.012167
-114.063523,36.013276
-114.054397,36.015135
-114.055826,36.011685
-114.051555,36.013822
-114.057513,36.012012
-114.054328,36.00962
-114.061344,36.009447
-114.061328,36.00851
-114.062771,36.008694
-114.063523,36.009031
-114.068361,36.009907
-114.06792,36.013283
-114.063516,36.014062
-114.06152,36.014075
-114.059483,36.002595
-114.067126,36.000124
-114.067208,36.004071
-114.06353,36.003946
-114.066345,36.004076
-114.067117,36.00198
-114.067116,36.002083
-114.063523,36.002033
-114.063284,36.002036
-114.063527,36.003182
-114.063585,36.001015
-114.064406,36.004089
-114.06413,36.00656
-114.066824,36.005954
-114.067434,36.007649
-114.066212,36.005409
-114.064302,36.011421
-114.061314,36.007682
-114.061364,36.006887
-114.061834,36.006255
-114.062444,36.005423
-114.059874,36.004128
-114.072216,36.002179
-114.082621,36.008799
-114.061925,36.067067
-114.061712,36.065311
-114.006499,36.118655
-114.001798,36.119191
-114.056957,36.0901
-114.073384,36.086619
-114.08652,36.089129
-114.069434,36.002317
-114.092657,36.000387
-114.077122,36.0088
-114.068646,36.008823
-114.08307,36.007669
-114.082736,36.007457
-114.077178,36.006237
-114.077178,36.005138
-114.068589,36.005116
-114.068589,36.004064
-114.068589,36.001959
-114.084105,36.001522
-114.068533,36.001364
-114.077205,36.000364
-114.055286,36.002904
-114.065295,36.009853
-114.063142,36.021077
-114.063198,36.020231
-114.067245,36.02011
-114.059535,36.019426
-114.056488,36.022102
-114.057083,36.01532
-114.059747,36.012399
-114.063503,36.015489
-114.059527,36.016398
-114.063497,36.016247
-114.059529,36.017126
-114.063483,36.017859
-114.055794,36.010569
-114.061854,36.011278
-114.064274,36.009368
-114.063831,36.012167
-114.063523,36.013276
-114.057513,36.012012
-114.061344,36.009447
-114.061328,36.00851
-114.063523,36.009031
-114.068361,36.009907
-114.063516,36.014062
-114.067117,36.00198
-114.067116,36.002083
-114.063523,36.002033
-114.072216,36.002179
-114.061712,36.065311
-114.073384,36.086619
-114.08652,36.089129
-114.0745,35.996879
-114.073156,35.996612
-114.072763,35.997445
-114.07596,35.996622
-114.072598,35.99661
-114.075495,36.002597
-114.083311,36.000183
-114.096939,35.981013
-114.093723,35.954782
-114.068405,35.953284
-114.062657,35.954924
-114.056585,35.959335
-114.054117,35.956851
-114.050689,35.958987
-114.054344,35.962265
-114.059486,35.964065
-114.073156,35.996612
-114.07596,35.996622
-114.072598,35.99661
-114.083311,36.000183
-114.068405,35.953284
-114.062657,35.954924
-114.056585,35.959335
-114.054117,35.956851
-114.050689,35.958987
-114.073156,35.996612
-114.07596,35.996622
-114.072598,35.99661
-114.062657,35.954924
